Title,Gender,Age,CurrentTime,PositiveDif,GenreCode
Beenzino_Boogie On & On,1,4,0.6,-0.017783409,7
Beenzino_Boogie On & On,1,5,0.6,-0.089415252,7
"Beenzino_Dali, Van, Picasso",0,1,0.6,0.445830454,7
"Beenzino_Dali, Van, Picasso",0,2,0.6,0.131451123,7
"Beenzino_Dali, Van, Picasso",0,3,0.6,0.190320613,7
"Beenzino_Dali, Van, Picasso",0,4,0.6,-0.079548238,7
"Beenzino_Dali, Van, Picasso",0,5,0.6,-0.359447411,7
"Beenzino_Dali, Van, Picasso",1,1,0.6,0.580273355,7
"Beenzino_Dali, Van, Picasso",1,2,0.6,0.343061044,7
"Beenzino_Dali, Van, Picasso",1,3,0.6,0.054400698,7
"Beenzino_Dali, Van, Picasso",1,4,0.6,-0.106729488,7
"Beenzino_Dali, Van, Picasso",1,5,0.6,-0.375536277,7
Beenzino_How Do I Look,0,1,0.6,0.528191813,7
Beenzino_How Do I Look,0,2,0.6,0.129693619,7
Beenzino_How Do I Look,0,3,0.6,0.56089248,7
Beenzino_How Do I Look,0,4,0.6,-0.038027992,7
Beenzino_How Do I Look,0,5,0.6,-0.198053744,7
Beenzino_How Do I Look,1,1,0.6,0.381620615,7
Beenzino_How Do I Look,1,2,0.6,0.231495547,7
Beenzino_How Do I Look,1,3,0.6,0.114140334,7
Beenzino_How Do I Look,1,4,0.6,-0.226872882,7
Beenzino_How Do I Look,1,5,0.6,-0.394435109,7
Beenzino_Nike Shoes (Feat Dynamic Duo),0,1,0.6,0.380148954,7
Beenzino_Nike Shoes (Feat Dynamic Duo),0,2,0.6,0.314143429,7
Beenzino_Nike Shoes (Feat Dynamic Duo),0,3,0.6,0.569518275,7
Beenzino_Nike Shoes (Feat Dynamic Duo),0,4,0.6,-0.050080468,7
Beenzino_Nike Shoes (Feat Dynamic Duo),0,5,0.6,-0.38975373,7
Beenzino_Nike Shoes (Feat Dynamic Duo),1,1,0.6,0.221422881,7
Beenzino_Nike Shoes (Feat Dynamic Duo),1,2,0.6,0.077291756,7
Beenzino_Nike Shoes (Feat Dynamic Duo),1,3,0.6,0.046039106,7
Beenzino_Nike Shoes (Feat Dynamic Duo),1,4,0.6,-0.220311483,7
Beenzino_Nike Shoes (Feat Dynamic Duo),1,5,0.6,-0.06148181,7
Eddie Higgins Trio_Beautiful Love,0,1,0.6,-0.572847261,8
Eddie Higgins Trio_Beautiful Love,0,2,0.6,-0.218326744,8
Eddie Higgins Trio_Beautiful Love,0,3,0.6,0.467515393,8
Eddie Higgins Trio_Beautiful Love,0,4,0.6,0.831631027,8
Eddie Higgins Trio_Beautiful Love,0,5,0.6,0.787764625,8
Eddie Higgins Trio_Beautiful Love,1,1,0.6,-0.597537383,8
Eddie Higgins Trio_Beautiful Love,1,2,0.6,0.90654496,8
Eddie Higgins Trio_Beautiful Love,1,3,0.6,0.943093425,8
Eddie Higgins Trio_Beautiful Love,1,4,0.6,0.875887401,8
Eddie Higgins Trio_Beautiful Love,1,5,0.6,0.356885001,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),0,1,0.9,-0.139797799,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),0,2,0.9,0.639521433,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),0,3,0.9,0.871712938,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),0,4,0.9,0.75446413,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),0,5,0.9,0.968350916,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),1,1,0.9,-0.102259691,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),1,2,0.9,0.0184004,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),1,3,0.9,0.000191562,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),1,4,0.9,0.278296287,8
Diana Krall_Alone Again (Naturally) (Feat Michael Buble),1,5,0.9,0.327401238,8
15.Polly Gibbons-Something Real,0,1,0.6,-0.040307989,8
15.Polly Gibbons-Something Real,0,2,0.6,-0.215456755,8
15.Polly Gibbons-Something Real,0,3,0.6,0.143935728,8
15.Polly Gibbons-Something Real,0,4,0.6,0.031788571,8
15.Polly Gibbons-Something Real,0,5,0.6,0.016564216,8
15.Polly Gibbons-Something Real,1,1,0.6,-0.141260823,8
15.Polly Gibbons-Something Real,1,2,0.6,0.206708972,8
15.Polly Gibbons-Something Real,1,3,0.6,0.037506702,8
15.Polly Gibbons-Something Real,1,4,0.6,0.063584662,8
15.Polly Gibbons-Something Real,1,5,0.6,0.044497303,8
16.Didier Squiban - Ar Baradoz,0,1,0.6,-0.035462832,8
16.Didier Squiban - Ar Baradoz,0,2,0.6,0.093383524,8
16.Didier Squiban - Ar Baradoz,0,3,0.6,0.144210303,8
16.Didier Squiban - Ar Baradoz,0,4,0.6,0.140111983,8
16.Didier Squiban - Ar Baradoz,0,5,0.6,0.068273427,8
16.Didier Squiban - Ar Baradoz,1,1,0.6,-0.116226592,8
16.Didier Squiban - Ar Baradoz,1,2,0.6,0.078460924,8
16.Didier Squiban - Ar Baradoz,1,3,0.6,0.253822852,8
16.Didier Squiban - Ar Baradoz,1,4,0.6,0.101174844,8
16.Didier Squiban - Ar Baradoz,1,5,0.6,0.175779638,8
17.Lizz Wright-To Love Somebody,0,1,0.6,-0.018442354,8
17.Lizz Wright-To Love Somebody,0,2,0.6,-0.023824357,8
17.Lizz Wright-To Love Somebody,0,3,0.6,0.000462177,8
17.Lizz Wright-To Love Somebody,0,4,0.6,0.079658882,8
17.Lizz Wright-To Love Somebody,0,5,0.6,0.067541821,8
17.Lizz Wright-To Love Somebody,1,1,0.6,-0.027445028,8
17.Lizz Wright-To Love Somebody,1,2,0.6,-0.197480071,8
17.Lizz Wright-To Love Somebody,1,3,0.6,0.159694987,8
17.Lizz Wright-To Love Somebody,1,4,0.6,0.050266564,8
17.Lizz Wright-To Love Somebody,1,5,0.6,0.033428005,8
18.Cyrille Aimee-Young At Heart,0,1,0.6,-0.126114438,8
18.Cyrille Aimee-Young At Heart,0,2,0.6,-0.208918507,8
18.Cyrille Aimee-Young At Heart,0,3,0.6,-0.226167327,8
18.Cyrille Aimee-Young At Heart,0,4,0.6,0.136801832,8
18.Cyrille Aimee-Young At Heart,0,5,0.6,0.259730024,8
18.Cyrille Aimee-Young At Heart,1,1,0.6,-0.000422149,8
18.Cyrille Aimee-Young At Heart,1,2,0.6,-0.036023835,8
18.Cyrille Aimee-Young At Heart,1,3,0.6,0.104807985,8
18.Cyrille Aimee-Young At Heart,1,4,0.6,0.006984718,8
18.Cyrille Aimee-Young At Heart,1,5,0.6,0.261862613,8
18.Malene Mortensen-All I Want,0,1,0.6,-0.163417255,8
18.Malene Mortensen-All I Want,0,2,0.6,0.179129099,8
18.Malene Mortensen-All I Want,0,3,0.6,0.022706541,8
18.Malene Mortensen-All I Want,0,4,0.6,0.19106047,8
18.Malene Mortensen-All I Want,0,5,0.6,0.204847299,8
18.Malene Mortensen-All I Want,1,1,0.6,-0.152042951,8
18.Malene Mortensen-All I Want,1,2,0.6,0.024544028,8
18.Malene Mortensen-All I Want,1,3,0.6,0.126852094,8
18.Malene Mortensen-All I Want,1,4,0.6,0.15208789,8
18.Malene Mortensen-All I Want,1,5,0.6,0.074824371,8
20.norah_jones_it_came_upon_a_midnight_clear,0,1,0.6,-0.000556915,8
20.norah_jones_it_came_upon_a_midnight_clear,0,2,0.6,-0.108381978,8
20.norah_jones_it_came_upon_a_midnight_clear,0,3,0.6,-0.060168104,8
20.norah_jones_it_came_upon_a_midnight_clear,0,4,0.6,0.037615316,8
20.norah_jones_it_came_upon_a_midnight_clear,0,5,0.6,0.206617859,8
20.norah_jones_it_came_upon_a_midnight_clear,1,1,0.6,-0.114962497,8
20.norah_jones_it_came_upon_a_midnight_clear,1,2,0.6,-0.166670543,8
20.norah_jones_it_came_upon_a_midnight_clear,1,3,0.6,-0.121281896,8
20.norah_jones_it_came_upon_a_midnight_clear,1,4,0.6,0.036710647,8
20.norah_jones_it_came_upon_a_midnight_clear,1,5,0.6,0.17731192,8
21.Antree - Antree,0,1,0.6,-0.010076834,8
21.Antree - Antree,0,2,0.6,-0.129648113,8
21.Antree - Antree,0,3,0.6,-0.179565877,8
21.Antree - Antree,0,4,0.6,0.060931135,8
21.Antree - Antree,0,5,0.6,0.121428225,8
21.Antree - Antree,1,1,0.6,-0.010689667,8
21.Antree - Antree,1,2,0.6,-0.002484952,8
21.Antree - Antree,1,3,0.6,0.226788172,8
21.Antree - Antree,1,4,0.6,0.145704153,8
21.Antree - Antree,1,5,0.6,0.018352527,8
23.Triosence - You're My Spring,0,1,0.6,-0.044889119,8
23.Triosence - You're My Spring,0,2,0.6,-0.145071154,8
23.Triosence - You're My Spring,0,3,0.6,-0.010010974,8
23.Triosence - You're My Spring,0,4,0.6,0.02914336,8
23.Triosence - You're My Spring,0,5,0.6,0.079493949,8
23.Triosence - You're My Spring,1,1,0.6,-0.174245167,8
23.Triosence - You're My Spring,1,2,0.6,-0.167899911,8
23.Triosence - You're My Spring,1,3,0.6,-0.233875517,8
23.Triosence - You're My Spring,1,4,0.6,0.009339969,8
23.Triosence - You're My Spring,1,5,0.6,0.145553268,8
26.Holly Cole - I'll Be Home For Christmas,0,1,0.6,-0.308665904,8
26.Holly Cole - I'll Be Home For Christmas,0,2,0.6,-0.148029424,8
26.Holly Cole - I'll Be Home For Christmas,0,3,0.6,-0.204634715,8
26.Holly Cole - I'll Be Home For Christmas,0,4,0.6,0.170081572,8
26.Holly Cole - I'll Be Home For Christmas,0,5,0.6,0.090360268,8
26.Holly Cole - I'll Be Home For Christmas,1,1,0.6,-0.197983749,8
26.Holly Cole - I'll Be Home For Christmas,1,2,0.6,-0.033861092,8
26.Holly Cole - I'll Be Home For Christmas,1,3,0.6,0.196487004,8
26.Holly Cole - I'll Be Home For Christmas,1,4,0.6,0.144709685,8
26.Holly Cole - I'll Be Home For Christmas,1,5,0.6,0.309457325,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),0,1,0.6,-0.082026511,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),0,2,0.6,-0.389808492,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),0,3,0.6,-0.002041257,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),0,4,0.6,0.986094718,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),0,5,0.6,0.751736029,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),1,1,0.6,-0.826465416,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),1,2,0.6,-0.912686036,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),1,3,0.6,-0.76042887,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),1,4,0.6,0.799823314,8
Ben Williams_Voice Of Freedom (For Mandela) (Feat Goapele),1,5,0.6,0.637849824,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,0,1,0.6,-0.001159405,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,0,2,0.6,-0.001882014,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,0,3,0.6,0.001235525,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,0,4,0.6,0.000255881,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,0,5,0.6,0.001164842,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,1,1,0.6,-0.000795741,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,1,2,0.6,0.000881571,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,1,3,0.6,0.001504784,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,1,4,0.6,0.00124097,8
Eddie Higgins Trio_A Lovely Way To Spend An Evening,1,5,0.6,0.000967404,8
Eddie Higgins Trio_Alice In Wonderland,0,1,0.6,-0.352472077,8
Eddie Higgins Trio_Alice In Wonderland,0,2,0.6,0.17632213,8
Eddie Higgins Trio_Alice In Wonderland,0,3,0.6,0.031998822,8
Eddie Higgins Trio_Alice In Wonderland,0,4,0.6,0.533640041,8
Eddie Higgins Trio_Alice In Wonderland,0,5,0.6,0.382326072,8
Eddie Higgins Trio_Alice In Wonderland,1,1,0.6,-0.955945595,8
Eddie Higgins Trio_Alice In Wonderland,1,2,0.6,0.080779302,8
Eddie Higgins Trio_Alice In Wonderland,1,3,0.6,0.304497064,8
Eddie Higgins Trio_Alice In Wonderland,1,4,0.6,0.633391735,8
Eddie Higgins Trio_Alice In Wonderland,1,5,0.6,0.400947421,8
HONNE_3am,0,1,0.9,0.004886351,13
HONNE_3am,0,2,0.9,-0.000852197,13
HONNE_3am,0,3,0.9,0.004581515,13
HONNE_3am,0,4,0.9,0.003215944,13
HONNE_3am,0,5,0.9,0.006731482,13
HONNE_3am,1,1,0.9,-0.003038438,13
HONNE_3am,1,2,0.9,0.026777081,13
HONNE_3am,1,3,0.9,0.020822594,13
HONNE_3am,1,4,0.9,-0.005822351,13
HONNE_3am,1,5,0.9,-0.015292947,13
Jeff Bernat_Love Affair,0,1,0.9,0.317036495,13
Jeff Bernat_Love Affair,0,2,0.9,0.025275502,13
Jeff Bernat_Love Affair,0,3,0.9,0.336119956,13
Jeff Bernat_Love Affair,0,4,0.9,0.0089996,13
Jeff Bernat_Love Affair,0,5,0.9,0.042119897,13
Jeff Bernat_Love Affair,1,1,0.9,0.200614531,13
Jeff Bernat_Love Affair,1,2,0.9,0.128226867,13
Jeff Bernat_Love Affair,1,3,0.9,0.213252075,13
Jeff Bernat_Love Affair,1,4,0.9,0.186504555,13
Jeff Bernat_Love Affair,1,5,0.9,0.227094914,13
Jeff Bernat_I Remember When,0,1,0.9,0.290905568,13
Jeff Bernat_I Remember When,0,2,0.9,0.005748434,13
Jeff Bernat_I Remember When,0,3,0.9,0.220336614,13
Jeff Bernat_I Remember When,0,4,0.9,0.320268862,13
Jeff Bernat_I Remember When,0,5,0.9,0.045362763,13
Jeff Bernat_I Remember When,1,1,0.9,0.14855344,13
Jeff Bernat_I Remember When,1,2,0.9,0.043549923,13
Jeff Bernat_I Remember When,1,3,0.9,0.019254865,13
Jeff Bernat_I Remember When,1,4,0.9,0.072655157,13
Jeff Bernat_I Remember When,1,5,0.9,0.309948531,13
Josef Salvat_Open Season,0,1,0.9,0.256252333,13
Josef Salvat_Open Season,0,2,0.9,0.382923387,13
Josef Salvat_Open Season,0,3,0.9,0.293794238,13
Josef Salvat_Open Season,0,4,0.9,0.733597601,13
Josef Salvat_Open Season,0,5,0.9,0.484345588,13
Josef Salvat_Open Season,1,1,0.9,0.048444269,13
Josef Salvat_Open Season,1,2,0.9,0.132528495,13
Josef Salvat_Open Season,1,3,0.9,0.040983532,13
Josef Salvat_Open Season,1,4,0.9,0.700327367,13
Josef Salvat_Open Season,1,5,0.9,0.369951503,13
Jasmine Thompson_Thinking Out Loud,0,1,0.9,0.045050367,13
Jasmine Thompson_Thinking Out Loud,0,2,0.9,0.003832713,13
Jasmine Thompson_Thinking Out Loud,0,3,0.9,0.08026943,13
Jasmine Thompson_Thinking Out Loud,0,4,0.9,0.134727079,13
Jasmine Thompson_Thinking Out Loud,0,5,0.9,0.145678737,13
Jasmine Thompson_Thinking Out Loud,1,1,0.9,0.245530596,13
Jasmine Thompson_Thinking Out Loud,1,2,0.9,0.007175077,13
Jasmine Thompson_Thinking Out Loud,1,3,0.9,0.034502287,13
Jasmine Thompson_Thinking Out Loud,1,4,0.9,0.088655961,13
Jasmine Thompson_Thinking Out Loud,1,5,0.9,0.016835432,13
Jeff Bernat_If I Could,0,1,0.9,0.280045674,13
Jeff Bernat_If I Could,0,2,0.9,0.310881554,13
Jeff Bernat_If I Could,0,3,0.9,-0.035438505,13
Jeff Bernat_If I Could,0,4,0.9,0.000251304,13
Jeff Bernat_If I Could,0,5,0.9,0.285126639,13
Jeff Bernat_If I Could,1,1,0.9,-0.01532421,13
Jeff Bernat_If I Could,1,2,0.9,0.127914693,13
Jeff Bernat_If I Could,1,3,0.9,0.047714972,13
Jeff Bernat_If I Could,1,4,0.9,-0.053552996,13
Jeff Bernat_If I Could,1,5,0.9,0.174445458,13
Jason Mraz_Live High,0,1,0.9,0.107371239,13
Jason Mraz_Live High,0,2,0.9,0.011640854,13
Jason Mraz_Live High,0,3,0.9,0.008984687,13
Jason Mraz_Live High,0,4,0.9,0.186831859,13
Jason Mraz_Live High,0,5,0.9,0.028830646,13
Jason Mraz_Live High,1,1,0.9,0.002055066,13
Jason Mraz_Live High,1,2,0.9,0.029813196,13
Jason Mraz_Live High,1,3,0.9,0.204065395,13
Jason Mraz_Live High,1,4,0.9,0.105027777,13
Jason Mraz_Live High,1,5,0.9,0.143743928,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),0,1,0.9,0.082012785,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),0,2,0.9,0.538866,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),0,3,0.9,0.650480535,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),0,4,0.9,0.813322966,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),0,5,0.9,0.630745143,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),1,1,0.9,0.144354103,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),1,2,0.9,0.072602628,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),1,3,0.9,0.684107119,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),1,4,0.9,0.365159659,13
James Ford Murphy & Kuana Torres Kahele & Napua Greig_Lava (From 'Lava') (영화 인사이드 아웃 중 단편 애니메이션 ‘라바’),1,5,0.9,0.701675036,13
Dua Lipa_Blow Your Mind (Mwah),0,1,0.9,0.199588665,13
Dua Lipa_Blow Your Mind (Mwah),0,2,0.9,0.071646482,13
Dua Lipa_Blow Your Mind (Mwah),0,3,0.9,0.186675711,13
Dua Lipa_Blow Your Mind (Mwah),0,4,0.9,-0.543862215,13
Dua Lipa_Blow Your Mind (Mwah),0,5,0.9,-0.100331146,13
Dua Lipa_Blow Your Mind (Mwah),1,1,0.9,0.057936216,13
Dua Lipa_Blow Your Mind (Mwah),1,2,0.9,0.088578583,13
Dua Lipa_Blow Your Mind (Mwah),1,3,0.9,0.133890052,13
Dua Lipa_Blow Your Mind (Mwah),1,4,0.9,-0.22762986,13
Dua Lipa_Blow Your Mind (Mwah),1,5,0.9,-0.051432661,13
Carly Rae Jepsen_I Really Like You,0,1,0.9,0.042169024,13
Carly Rae Jepsen_I Really Like You,0,2,0.9,0.172107277,13
Carly Rae Jepsen_I Really Like You,0,3,0.9,0.033489773,13
Carly Rae Jepsen_I Really Like You,0,4,0.9,-0.119696879,13
Carly Rae Jepsen_I Really Like You,0,5,0.9,-0.328087807,13
Carly Rae Jepsen_I Really Like You,1,1,0.9,0.24082941,13
Carly Rae Jepsen_I Really Like You,1,2,0.9,0.490010655,13
Carly Rae Jepsen_I Really Like You,1,3,0.9,0.137452432,13
Carly Rae Jepsen_I Really Like You,1,4,0.9,0.200832214,13
Carly Rae Jepsen_I Really Like You,1,5,0.9,0.07526913,13
Bruno Mars_24K Magic,0,1,0.9,0.058728519,13
Bruno Mars_24K Magic,0,2,0.9,0.033003622,13
Bruno Mars_24K Magic,0,3,0.9,0.051493287,13
Bruno Mars_24K Magic,0,4,0.9,-0.260827469,13
Bruno Mars_24K Magic,0,5,0.9,-0.250119856,13
Bruno Mars_24K Magic,1,1,0.9,0.045259795,13
Bruno Mars_24K Magic,1,2,0.9,0.510477947,13
Bruno Mars_24K Magic,1,3,0.9,0.495405316,13
Bruno Mars_24K Magic,1,4,0.9,0.082505113,13
Bruno Mars_24K Magic,1,5,0.9,-0.472967695,13
Bruno Mars_Versace On The Floor,0,1,0.9,0.199289554,13
Bruno Mars_Versace On The Floor,0,2,0.9,0.366255462,13
Bruno Mars_Versace On The Floor,0,3,0.9,0.201450811,13
Bruno Mars_Versace On The Floor,0,4,0.9,0.010957061,13
Bruno Mars_Versace On The Floor,0,5,0.9,-0.157432233,13
Bruno Mars_Versace On The Floor,1,1,0.9,-0.333116805,13
Bruno Mars_Versace On The Floor,1,2,0.9,0.461535092,13
Bruno Mars_Versace On The Floor,1,3,0.9,0.505591028,13
Bruno Mars_Versace On The Floor,1,4,0.9,0.039679495,13
Bruno Mars_Versace On The Floor,1,5,0.9,-0.013745725,13
Charlie Puth_As You Are (Feat Shy Carter),0,1,0.3,0.65373148,13
Charlie Puth_As You Are (Feat Shy Carter),0,2,0.3,0.284764943,13
Charlie Puth_As You Are (Feat Shy Carter),0,3,0.3,0.753851271,13
Charlie Puth_As You Are (Feat Shy Carter),0,4,0.3,-0.549399018,13
Charlie Puth_As You Are (Feat Shy Carter),0,5,0.3,-0.507702836,13
Charlie Puth_As You Are (Feat Shy Carter),1,1,0.3,0.675685915,13
Charlie Puth_As You Are (Feat Shy Carter),1,2,0.3,0.134003367,13
Charlie Puth_As You Are (Feat Shy Carter),1,3,0.3,0.291558754,13
Charlie Puth_As You Are (Feat Shy Carter),1,4,0.3,0.068160671,13
Charlie Puth_As You Are (Feat Shy Carter),1,5,0.3,0.658390769,13
Charlie Puth_Dangerously,0,1,0.3,0.648882745,13
Charlie Puth_Dangerously,0,2,0.3,0.586518171,13
Charlie Puth_Dangerously,0,3,0.3,0.845789347,13
Charlie Puth_Dangerously,0,4,0.3,0.507685478,13
Charlie Puth_Dangerously,0,5,0.3,0.143863473,13
Charlie Puth_Dangerously,1,1,0.3,0.061033252,13
Charlie Puth_Dangerously,1,2,0.3,0.121208195,13
Charlie Puth_Dangerously,1,3,0.3,0.118268402,13
Charlie Puth_Dangerously,1,4,0.3,0.306287597,13
Charlie Puth_Dangerously,1,5,0.3,-0.535257008,13
Charlie Puth_Left Right Left,0,1,0.3,0.113391642,13
Charlie Puth_Left Right Left,0,2,0.3,0.326774049,13
Charlie Puth_Left Right Left,0,3,0.3,0.019338641,13
Charlie Puth_Left Right Left,0,4,0.3,-0.039239894,13
Charlie Puth_Left Right Left,0,5,0.3,0.26975939,13
Charlie Puth_Left Right Left,1,1,0.3,0.725755869,13
Charlie Puth_Left Right Left,1,2,0.3,0.032015503,13
Charlie Puth_Left Right Left,1,3,0.3,0.172989874,13
Charlie Puth_Left Right Left,1,4,0.3,0.242590409,13
Charlie Puth_Left Right Left,1,5,0.3,-0.160625938,13
Charlie Puth_Losing My Mind,0,1,0.3,0.018423869,13
Charlie Puth_Losing My Mind,0,2,0.3,0.916563545,13
Charlie Puth_Losing My Mind,0,3,0.3,-0.819728199,13
Charlie Puth_Losing My Mind,0,4,0.3,0.905142808,13
Charlie Puth_Losing My Mind,0,5,0.3,-0.453616366,13
Charlie Puth_Losing My Mind,1,1,0.3,0.340709087,13
Charlie Puth_Losing My Mind,1,2,0.3,0.372634383,13
Charlie Puth_Losing My Mind,1,3,0.3,0.377568237,13
Charlie Puth_Losing My Mind,1,4,0.3,-0.170447401,13
Charlie Puth_Losing My Mind,1,5,0.3,0.549297314,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),0,1,0.3,0.276623129,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),0,2,0.3,0.198040023,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),0,3,0.3,0.067298817,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),0,4,0.3,-0.342871582,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),0,5,0.3,-0.351711234,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),1,1,0.3,0.041664442,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),1,2,0.3,0.098772354,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),1,3,0.3,0.214471001,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),1,4,0.3,0.265607899,13
Charlie Puth_We Don't Talk Anymore (Feat Selena Gomez),1,5,0.3,0.720402326,13
Clean Bandit_Real Love (Feat Jess Glynne),0,1,0.3,0.127846413,13
Clean Bandit_Real Love (Feat Jess Glynne),0,2,0.3,0.323489499,13
Clean Bandit_Real Love (Feat Jess Glynne),0,3,0.3,0.370773688,13
Clean Bandit_Real Love (Feat Jess Glynne),0,4,0.3,0.417549386,13
Clean Bandit_Real Love (Feat Jess Glynne),0,5,0.3,0.115283121,13
Clean Bandit_Real Love (Feat Jess Glynne),1,1,0.3,-0.195049063,13
Clean Bandit_Real Love (Feat Jess Glynne),1,2,0.3,0.136157511,13
Clean Bandit_Real Love (Feat Jess Glynne),1,3,0.3,0.676125246,13
Clean Bandit_Real Love (Feat Jess Glynne),1,4,0.3,-0.848851569,13
Clean Bandit_Real Love (Feat Jess Glynne),1,5,0.3,0.48648829,13
Coldplay_Up&Up (Radio Edit),0,1,0.3,0.236159992,13
Coldplay_Up&Up (Radio Edit),0,2,0.3,0.951891696,13
Coldplay_Up&Up (Radio Edit),0,3,0.3,0.411732332,13
Coldplay_Up&Up (Radio Edit),0,4,0.3,0.735124456,13
Coldplay_Up&Up (Radio Edit),0,5,0.3,0.528392601,13
Coldplay_Up&Up (Radio Edit),1,1,0.3,0.018861376,13
Coldplay_Up&Up (Radio Edit),1,2,0.3,0.086332946,13
Coldplay_Up&Up (Radio Edit),1,3,0.3,0.189897643,13
Coldplay_Up&Up (Radio Edit),1,4,0.3,0.00927143,13
Coldplay_Up&Up (Radio Edit),1,5,0.3,0.053484419,13
Conor Maynard_Talking About,0,1,0.3,0.452896889,13
Conor Maynard_Talking About,0,2,0.3,0.442463797,13
Conor Maynard_Talking About,0,3,0.3,0.83439575,13
Conor Maynard_Talking About,0,4,0.3,0.124639785,13
Conor Maynard_Talking About,0,5,0.3,-0.868771923,13
Conor Maynard_Talking About,1,1,0.3,0.003256853,13
Conor Maynard_Talking About,1,2,0.3,0.073660386,13
Conor Maynard_Talking About,1,3,0.3,0.237203375,13
Conor Maynard_Talking About,1,4,0.3,0.862257209,13
Conor Maynard_Talking About,1,5,0.3,-0.29869681,13
CRUSH (크러쉬) & 한상원_SKIP,0,1,0.3,0.660332272,13
CRUSH (크러쉬) & 한상원_SKIP,0,2,0.3,0.013812643,13
CRUSH (크러쉬) & 한상원_SKIP,0,3,0.3,0.42969387,13
CRUSH (크러쉬) & 한상원_SKIP,0,4,0.3,0.435258915,13
CRUSH (크러쉬) & 한상원_SKIP,0,5,0.3,0.845656197,13
CRUSH (크러쉬) & 한상원_SKIP,1,1,0.3,0.089372731,13
CRUSH (크러쉬) & 한상원_SKIP,1,2,0.3,0.067846978,13
CRUSH (크러쉬) & 한상원_SKIP,1,3,0.3,0.729999898,13
CRUSH (크러쉬) & 한상원_SKIP,1,4,0.3,0.907774392,13
CRUSH (크러쉬) & 한상원_SKIP,1,5,0.3,0.169239202,13
DEAN_Put My Hands On You (Feat Anderson Paak),0,1,0.9,-0.211663162,13
DEAN_Put My Hands On You (Feat Anderson Paak),0,2,0.9,0.271512031,13
